"X"	"Y"	"distance"	"Em_routier_150m"
732930	2371950	"93.497527"	"0.253452"
732930	2371970	"85.933116"	"0.21943"
732930	2371990	"80.838032"	"0.194181"
732930	2372010	"75.687110"	"0.197422"
732930	2372030	"70.516259"	"0.203796"
732930	2372050	"64.014293"	"0.216177"
732930	2372070	"55.139461"	"0.219353"
732930	2372090	"41.777666"	"0.224866"
732930	2372110	"28.254398"	"0.223838"
732930	2372130	"14.738857"	"0.221535"
732930	2372150	"1.303569"	"0.226834"
732930	2372170	"12.061830"	"0.22541"
732930	2372190	"25.423520"	"0.221143"
732930	2372210	"38.946862"	"0.217122"
732930	2372230	"52.385520"	"0.224952"
732930	2372250	"59.830738"	"0.261939"
732930	2372270	"66.554399"	"0.30184"
732930	2372290	"73.473776"	"0.317905"
732930	2372310	"83.800725"	"0.32123"
732930	2372330	"95.668213"	"0.325216"
732930	2372350	"107.580057"	"0.322454"
732930	2372370	"119.515615"	"0.316912"
732930	2372390	"131.383027"	"0.308027"
732930	2372410	"143.318580"	"0.268674"
732950	2360550	"91.503861"	"2.14993"
732950	2360570	"71.854956"	"2.29402"
732950	2360590	"52.308812"	"2.35577"
732950	2360610	"33.465263"	"2.40595"
732950	2360630	"17.195712"	"2.50705"
732950	2360650	"5.674943"	"2.48227"
732950	2360670	"5.833955"	"2.54731"
732950	2360690	"17.155316"	"2.53725"
732950	2360710	"28.570288"	"2.52518"
732950	2360730	"40.078923"	"2.60459"
732950	2360750	"51.400260"	"2.53658"
732950	2360770	"62.908907"	"2.4412"
732950	2360790	"74.323897"	"2.40178"
732950	2360810	"85.804420"	"2.31067"
732950	2360830	"97.313048"	"2.14181"
732950	2360850	"108.728033"	"1.94162"
732950	2360870	"120.143015"	"1.75536"
732950	2360890	"131.492519"	"1.42877"
732950	2360910	"142.347509"	"0.993192"
732950	2363410	"142.648161"	"0.19133"
732950	2363430	"128.496540"	"0.324143"
732950	2363450	"114.425810"	"0.402356"
732950	2363470	"100.274190"	"0.458352"
732950	2363490	"86.122584"	"0.49708"
732950	2363510	"72.051850"	"0.522543"
732950	2363530	"57.900246"	"0.560845"
732950	2363550	"43.829521"	"0.594279"
732950	2363570	"29.758866"	"0.593318"
732950	2363590	"15.688123"	"0.613246"
732950	2363610	"1.215937"	"0.608182"
732950	2363630	"13.267048"	"0.616719"
732950	2363650	"27.748996"	"0.600041"
732950	2363670	"42.309478"	"0.588261"
732950	2363690	"56.791414"	"0.577369"
732950	2363710	"71.356608"	"0.544913"
732950	2363730	"85.843649"	"0.504086"
732950	2363750	"100.403895"	"0.461955"
732950	2363770	"114.969258"	"0.404134"
732950	2363790	"129.529520"	"0.313914"
732950	2363810	"144.173164"	"0.15889"
732950	2365970	"146.103843"	"0.431086"
732950	2365990	"129.343127"	"1.00383"
732950	2366010	"112.774550"	"1.34535"
732950	2366030	"96.142501"	"1.58098"
732950	2366050	"79.637486"	"1.79142"
732950	2366070	"63.005173"	"1.87181"
732950	2366090	"46.500118"	"2.01555"
732950	2366110	"29.836387"	"2.05569"
732950	2366130	"13.172928"	"2.09735"
732950	2366150	"3.459799"	"2.11111"
732950	2366170	"20.028461"	"2.07435"
732950	2366190	"36.597135"	"2.03795"
732950	2366210	"53.165809"	"1.9581"
732950	2366230	"69.829529"	"1.88038"
732950	2366250	"86.493287"	"1.71519"
732950	2366270	"103.125644"	"1.50212"
732950	2366290	"119.535522"	"1.26085"
732950	2366310	"136.199253"	"0.814629"
732950	2367790	"140.762796"	"1.08989"
732950	2367810	"121.176555"	"2.41159"
732950	2367830	"101.456339"	"2.9042"
732950	2367850	"81.757607"	"3.2552"
732950	2367870	"62.149906"	"3.57864"
732950	2367890	"42.451156"	"3.79494"
732950	2367910	"22.977420"	"3.91983"
732950	2367930	"3.279423"	"3.96515"
732950	2367950	"16.261493"	"3.9336"
732950	2367970	"35.914499"	"3.82233"
732950	2367990	"55.432211"	"3.62378"
732950	2368010	"74.973027"	"3.40618"
732950	2368030	"94.626022"	"3.15176"
732950	2368050	"114.143742"	"2.67249"
732950	2368070	"133.796723"	"1.60805"
732950	2369550	"137.138516"	"0.729796"
732950	2369570	"123.384516"	"1.10189"
732950	2369590	"109.792142"	"1.32503"
732950	2369610	"96.038147"	"1.45406"
732950	2369630	"82.445778"	"1.59585"
732950	2369650	"68.931572"	"1.71963"
732950	2369670	"54.071420"	"1.73555"
732950	2369690	"37.894983"	"1.78302"
732950	2369710	"21.761412"	"1.80529"
732950	2369730	"5.720387"	"1.80233"
732950	2369750	"10.548626"	"1.80573"
732950	2369770	"26.497586"	"1.76076"
732950	2369790	"42.538699"	"1.69853"
732950	2369810	"58.647605"	"1.6401"
732950	2369830	"74.848683"	"1.53583"
732950	2369850	"90.982085"	"1.40277"
732950	2369870	"106.998713"	"1.24287"
732950	2369890	"123.107606"	"0.986308"
732950	2369910	"139.180739"	"0.587364"
732950	2371550	"148.825434"	"0.574202"
732950	2371570	"129.954579"	"1.27062"
732950	2371590	"111.230102"	"1.6539"
732950	2371610	"92.212898"	"1.82447"
732950	2371630	"73.488403"	"1.99974"
732950	2371650	"54.763929"	"2.14971"
732950	2371670	"36.039504"	"2.21509"
732950	2371690	"17.060940"	"2.2267"
732950	2371710	"1.810539"	"2.24249"
732950	2371730	"20.573074"	"2.2094"
732950	2371750	"39.551714"	"2.12062"
732950	2371770	"58.256258"	"1.98144"
732950	2371790	"77.019083"	"1.85649"
732950	2371810	"95.606516"	"1.70234"
732950	2371830	"114.516336"	"1.36934"
732950	2371850	"133.318697"	"1.00106"
732950	2371890	"143.050628"	"0.201778"
732950	2371910	"131.923241"	"0.214703"
732950	2371930	"120.778528"	"0.203098"
732950	2371950	"111.539893"	"0.166327"
732950	2371970	"105.191072"	"0.147573"
732950	2371990	"100.092576"	"0.162834"
732950	2372010	"95.162618"	"0.181461"
732950	2372030	"89.482211"	"0.198269"
732950	2372050	"82.980255"	"0.203581"
732950	2372070	"69.955096"	"0.213797"
732950	2372090	"56.516412"	"0.218995"
732950	2372110	"42.993068"	"0.215553"
732950	2372130	"29.546917"	"0.224001"
732950	2372150	"16.192595"	"0.224828"
732950	2372170	"2.753986"	"0.223891"
732950	2372190	"10.684944"	"0.22086"
732950	2372210	"24.208113"	"0.226906"
732950	2372230	"34.287731"	"0.253312"
732950	2372250	"40.934812"	"0.29162"
732950	2372270	"47.727752"	"0.311232"
732950	2372290	"55.925361"	"0.327856"
732950	2372310	"67.863940"	"0.341094"
732950	2372330	"79.547745"	"0.341039"
732950	2372350	"91.643242"	"0.336814"
732950	2372370	"103.327085"	"0.340665"
732950	2372390	"115.286323"	"0.335788"
732950	2372410	"127.219900"	"0.324408"
732950	2372430	"140.128756"	"0.28631"
732970	2360550	"90.709563"	"2.30186"
732970	2360570	"70.839915"	"2.36991"
732970	2360590	"50.904426"	"2.42575"
732970	2360610	"31.222799"	"2.53114"
732970	2360630	"12.268733"	"2.46215"
732970	2360650	"10.590953"	"2.55324"
732970	2360670	"22.005947"	"2.49393"
732970	2360690	"33.514649"	"2.49225"
732970	2360710	"44.901575"	"2.54706"
732970	2360730	"56.344626"	"2.44952"
732970	2360750	"67.731516"	"2.40856"
732970	2360770	"79.174603"	"2.34653"
732970	2360790	"90.655092"	"2.18758"
732970	2360810	"102.070078"	"2.01579"
732970	2360830	"113.578729"	"1.82796"
732970	2360850	"125.059237"	"1.59349"
732970	2360870	"136.408694"	"1.21339"
732970	2360890	"147.889195"	"0.675742"
732970	2363390	"139.830742"	"0.219413"
732970	2363410	"127.736657"	"0.337373"
732970	2363430	"114.344942"	"0.41159"
732970	2363450	"100.274199"	"0.4642"
732970	2363470	"86.122710"	"0.500787"
732970	2363490	"72.132795"	"0.525855"
732970	2363510	"57.981154"	"0.56169"
732970	2363530	"43.829525"	"0.587092"
732970	2363550	"29.758920"	"0.586893"
732970	2363570	"15.607223"	"0.616721"
732970	2363590	"1.538348"	"0.608953"
732970	2363610	"12.534341"	"0.616324"
732970	2363630	"26.940619"	"0.600503"
732970	2363650	"41.501070"	"0.590229"
732970	2363670	"55.983023"	"0.57911"
732970	2363690	"70.460414"	"0.546385"
732970	2363710	"85.025437"	"0.506607"
732970	2363730	"99.433895"	"0.465854"
732970	2363750	"114.077542"	"0.410028"
732970	2363770	"128.564689"	"0.323571"
732970	2363790	"143.203163"	"0.176017"
732970	2365990	"140.421901"	"0.676586"
732970	2366010	"123.852082"	"1.15418"
732970	2366030	"107.188280"	"1.4265"
732970	2366050	"90.683273"	"1.66167"
732970	2366070	"74.019544"	"1.83523"
732970	2366090	"57.450857"	"1.91416"
732970	2366110	"40.913672"	"2.03512"
732970	2366130	"24.249837"	"2.07383"
732970	2366150	"7.586017"	"2.08984"
732970	2366170	"8.982679"	"2.1115"
732970	2366190	"25.551351"	"2.041"
732970	2366210	"42.215085"	"2.03897"
732970	2366230	"58.720143"	"1.91695"
732970	2366250	"75.288773"	"1.83907"
732970	2366270	"91.984838"	"1.63851"
732970	2366290	"108.489741"	"1.43685"
732970	2366310	"125.223375"	"1.1596"
732970	2366330	"141.628746"	"0.615796"
732970	2367790	"137.034131"	"1.37106"
732970	2367810	"117.447896"	"2.52983"
732970	2367830	"97.749203"	"3.09506"
732970	2367850	"78.028950"	"3.32414"
732970	2367870	"58.442751"	"3.58308"
732970	2367890	"38.834984"	"3.79262"
732970	2367910	"19.248777"	"3.9195"
732970	2367930	"0.472165"	"3.96499"
732970	2367950	"20.057683"	"3.93409"
732970	2367970	"39.756449"	"3.82349"
732970	2367990	"59.476598"	"3.62367"
732970	2368010	"78.950328"	"3.31925"
732970	2368030	"98.601488"	"2.99927"
732970	2368050	"118.142323"	"2.59056"
732970	2368070	"137.795317"	"1.31781"
732970	2369510	"147.469651"	"0.427818"
732970	2369530	"136.168793"	"0.872251"
732970	2369550	"122.498325"	"1.15612"
732970	2369570	"108.822421"	"1.34015"
732970	2369590	"95.308188"	"1.48979"
732970	2369610	"81.554190"	"1.63832"
732970	2369630	"67.961820"	"1.73825"
732970	2369650	"54.291347"	"1.71996"
732970	2369670	"40.699002"	"1.78983"
732970	2369690	"26.177671"	"1.81086"
732970	2369710	"9.976595"	"1.81471"
732970	2369730	"6.132365"	"1.79665"
732970	2369750	"22.265904"	"1.7597"
732970	2369770	"38.282389"	"1.71933"
732970	2369790	"54.391310"	"1.65049"
732970	2369810	"70.432431"	"1.5513"
732970	2369830	"86.565849"	"1.4329"
732970	2369850	"102.742410"	"1.28591"
732970	2369870	"118.691359"	"1.07493"
732970	2369890	"134.824712"	"0.744209"
732970	2371570	"136.655659"	"1.01261"
732970	2371590	"117.931191"	"1.52074"
732970	2371610	"98.952531"	"1.70987"
732970	2371630	"80.189479"	"1.93887"
732970	2371650	"61.426487"	"2.0283"
732970	2371670	"42.701987"	"2.09511"
732970	2371690	"23.723325"	"2.16689"
732970	2371710	"4.891482"	"2.17772"
732970	2371730	"13.803494"	"2.14599"
732970	2371750	"32.674016"	"2.06956"
732970	2371770	"51.300803"	"2.00381"
732970	2371790	"70.103163"	"1.91147"
732970	2371810	"88.758503"	"1.67809"
732970	2371830	"107.668333"	"1.44802"
732970	2371850	"126.402812"	"1.14344"
732970	2371870	"145.048406"	"0.555699"
732970	2371910	"148.313806"	"0.126056"
732970	2371930	"138.049446"	"0.0982667"
732970	2371950	"130.043204"	"0.08591"
732970	2371970	"124.416624"	"0.104612"
732970	2371990	"119.347153"	"0.134569"
732970	2372010	"114.248683"	"0.16198"
732970	2372030	"108.232230"	"0.180388"
732970	2372050	"98.124895"	"0.196884"
732970	2372070	"84.609199"	"0.201954"
732970	2372090	"71.170503"	"0.201636"
732970	2372110	"57.808714"	"0.210941"
732970	2372130	"44.285430"	"0.219754"
732970	2372150	"30.931355"	"0.219769"
732970	2372170	"17.407998"	"0.217617"
732970	2372190	"3.969520"	"0.221674"
732970	2372210	"8.960031"	"0.2374"
732970	2372230	"15.607200"	"0.272345"
732970	2372250	"22.292405"	"0.300655"
732970	2372270	"28.979613"	"0.319864"
732970	2372290	"39.876304"	"0.332337"
732970	2372310	"51.835317"	"0.344858"
732970	2372330	"63.610956"	"0.350996"
732970	2372350	"75.614655"	"0.352355"
732970	2372370	"87.390268"	"0.351897"
732970	2372390	"99.325826"	"0.351932"
732970	2372410	"111.923815"	"0.347963"
732970	2372430	"126.404099"	"0.332168"
732970	2372450	"142.241291"	"0.301775"
732990	2360550	"94.229308"	"2.38116"
732990	2360570	"75.293566"	"2.44528"
732990	2360590	"56.938365"	"2.51487"
732990	2360610	"40.317117"	"2.48704"
732990	2360630	"28.302257"	"2.56347"
732990	2360650	"27.932188"	"2.46232"
732990	2360670	"38.430811"	"2.48609"
732990	2360690	"49.845808"	"2.4484"
732990	2360710	"61.260803"	"2.37439"
732990	2360730	"72.769487"	"2.3955"
732990	2360750	"84.090787"	"2.28737"
732990	2360770	"95.571341"	"2.10079"
732990	2360790	"107.079950"	"1.91784"
732990	2360810	"118.494936"	"1.72641"
732990	2360830	"129.975488"	"1.40381"
732990	2360850	"141.324901"	"0.979839"
732990	2363350	"147.992924"	"0.0966922"
732990	2363370	"135.898837"	"0.248181"
732990	2363390	"123.826747"	"0.34996"
732990	2363410	"111.845839"	"0.420871"
732990	2363430	"99.820758"	"0.470874"
732990	2363450	"86.122601"	"0.504424"
732990	2363470	"72.051863"	"0.53092"
732990	2363490	"57.900444"	"0.567162"
732990	2363510	"43.829529"	"0.581162"
732990	2363530	"29.677921"	"0.586176"
732990	2363550	"15.607224"	"0.611831"
732990	2363570	"1.455599"	"0.601488"
732990	2363590	"12.615193"	"0.618876"
732990	2363610	"26.766726"	"0.599867"
732990	2363630	"40.756601"	"0.590961"
732990	2363650	"55.253162"	"0.579295"
732990	2363670	"69.735097"	"0.547689"
732990	2363690	"84.133904"	"0.509427"
732990	2363710	"98.694409"	"0.468543"
732990	2363730	"113.254924"	"0.414131"
732990	2363750	"127.751191"	"0.33041"
732990	2363770	"142.233167"	"0.188962"
732990	2366010	"135.056611"	"0.864694"
732990	2366030	"118.392824"	"1.27794"
732990	2366050	"101.824140"	"1.51661"
732990	2366070	"85.160372"	"1.73511"
732990	2366090	"68.686789"	"1.85514"
732990	2366110	"51.959408"	"1.97816"
732990	2366130	"35.295587"	"2.03506"
732990	2366150	"18.885674"	"2.0773"
732990	2366170	"2.221991"	"2.08999"
732990	2366190	"14.346779"	"2.11111"
732990	2366210	"31.010583"	"2.04989"
732990	2366230	"47.484118"	"2.00276"
732990	2366250	"64.147869"	"1.89673"
732990	2366270	"80.875296"	"1.79058"
732990	2366290	"97.381777"	"1.56827"
732990	2366310	"113.950388"	"1.348"
732990	2366330	"130.519011"	"1.0121"
732990	2366350	"147.151606"	"0.41048"
732990	2367790	"133.305469"	"1.71983"
732990	2367810	"113.719239"	"2.53985"
732990	2367830	"93.999006"	"3.1135"
732990	2367850	"74.300297"	"3.48413"
732990	2367870	"54.692558"	"3.6434"
732990	2367890	"34.993845"	"3.80904"
732990	2367910	"15.386170"	"3.92062"
732990	2367930	"4.200127"	"3.96354"
732990	2367950	"23.786359"	"3.93365"
732990	2367970	"43.506558"	"3.82405"
732990	2367990	"63.205266"	"3.62308"
732990	2368010	"82.812984"	"3.30173"
732990	2368030	"102.399186"	"2.82013"
732990	2368050	"121.894451"	"2.29364"
732990	2368070	"141.593112"	"1.1577"
732990	2369470	"149.411880"	"0.264824"
732990	2369490	"139.645117"	"0.649106"
732990	2369510	"129.922333"	"0.998834"
732990	2369530	"120.255306"	"1.21244"
732990	2369550	"107.930826"	"1.37985"
732990	2369570	"94.255004"	"1.53816"
732990	2369590	"80.584455"	"1.64532"
732990	2369610	"66.914011"	"1.71145"
732990	2369630	"53.321669"	"1.72942"
732990	2369650	"39.723907"	"1.82781"
732990	2369670	"26.131554"	"1.8139"
732990	2369690	"12.461051"	"1.81087"
732990	2369710	"1.876359"	"1.80383"
732990	2369730	"18.009559"	"1.7679"
732990	2369750	"33.958389"	"1.73604"
732990	2369770	"50.135022"	"1.65303"
732990	2369790	"66.268336"	"1.56218"
732990	2369810	"82.309524"	"1.45461"
732990	2369830	"98.418373"	"1.31965"
732990	2369850	"114.527247"	"1.14073"
732990	2369870	"130.568402"	"0.86612"
732990	2369890	"146.769494"	"0.333629"
732990	2371570	"143.356743"	"0.760962"
732990	2371590	"124.593706"	"1.28468"
732990	2371610	"105.722867"	"1.61569"
732990	2371630	"86.998377"	"1.81504"
732990	2371650	"68.127543"	"1.91257"
732990	2371670	"49.451667"	"2.04476"
732990	2371690	"30.541870"	"2.09354"
732990	2371710	"11.846912"	"2.10435"
732990	2371730	"6.848075"	"2.08776"
732990	2371750	"25.757844"	"2.08557"
732990	2371770	"44.452767"	"2.01663"
732990	2371790	"63.147708"	"1.8771"
732990	2371810	"81.803034"	"1.68476"
732990	2371830	"100.526663"	"1.54837"
732990	2371850	"119.066558"	"1.19186"
732990	2371870	"137.500470"	"0.782629"
732990	2371950	"149.008153"	"0.022363"
732990	2371970	"143.781678"	"0.0465779"
732990	2371990	"138.712210"	"0.0795344"
732990	2372010	"133.613721"	"0.124347"
732990	2372030	"126.302293"	"0.154924"
732990	2372050	"112.863565"	"0.169845"
732990	2372070	"99.501821"	"0.18234"
732990	2372090	"86.063089"	"0.195322"
732990	2372110	"72.547450"	"0.201483"
732990	2372130	"59.101089"	"0.202067"
732990	2372150	"45.662359"	"0.205227"
732990	2372170	"32.223640"	"0.213732"
732990	2372190	"18.861976"	"0.222687"
732990	2372210	"9.935909"	"0.2441"
732990	2372230	"3.289224"	"0.278761"
732990	2372250	"3.396502"	"0.301842"
732990	2372270	"11.935571"	"0.320515"
732990	2372290	"23.779456"	"0.336422"
732990	2372310	"35.806708"	"0.345422"
732990	2372330	"47.514315"	"0.35196"
732990	2372350	"59.517901"	"0.361335"
732990	2372370	"71.361689"	"0.362056"
732990	2372390	"83.724560"	"0.360835"
732990	2372410	"98.205749"	"0.358379"
732990	2372430	"114.434762"	"0.35175"
732990	2372450	"131.718614"	"0.336457"
732990	2372470	"149.588163"	"0.305425"
733010	2360550	"101.579183"	"2.47797"
733010	2360570	"84.310020"	"2.48854"
733010	2360590	"68.417290"	"2.50804"
733010	2360610	"55.356196"	"2.53793"
733010	2360630	"47.325956"	"2.48098"
733010	2360650	"47.104408"	"2.49005"
733010	2360670	"54.724675"	"2.40118"
733010	2360690	"66.111497"	"2.31518"
733010	2360710	"77.526491"	"2.28018"
733010	2360730	"89.100660"	"2.2026"
733010	2360750	"100.422005"	"2.04908"
733010	2360770	"111.836991"	"1.85727"
733010	2360790	"123.345626"	"1.60077"
733010	2360810	"134.760611"	"1.23464"
733010	2360830	"146.334777"	"0.723529"
733010	2363330	"144.152095"	"0.140616"
733010	2363350	"132.149090"	"0.278232"
733010	2363370	"120.146094"	"0.362612"
733010	2363390	"108.074006"	"0.428097"
733010	2363410	"95.910843"	"0.473519"
733010	2363430	"83.907847"	"0.505542"
733010	2363450	"71.904866"	"0.536315"
733010	2363470	"57.981165"	"0.571647"
733010	2363490	"43.910527"	"0.579821"
733010	2363510	"29.758875"	"0.588726"
733010	2363530	"15.688128"	"0.600716"
733010	2363550	"1.538838"	"0.60139"
733010	2363570	"12.615194"	"0.611854"
733010	2363590	"26.604996"	"0.594318"
733010	2363610	"40.756605"	"0.593533"
733010	2363630	"54.827309"	"0.578321"
733010	2363650	"68.978903"	"0.54821"
733010	2363670	"83.404097"	"0.511517"
733010	2363690	"97.885998"	"0.47133"
733010	2363710	"112.446509"	"0.416902"
733010	2363730	"126.928413"	"0.336104"
733010	2363750	"141.488915"	"0.200279"
733010	2366010	"146.102391"	"0.455585"
733010	2366030	"129.438609"	"1.02417"
733010	2366050	"112.965032"	"1.35448"
733010	2366070	"96.301240"	"1.59548"
733010	2366090	"79.637472"	"1.80118"
733010	2366110	"63.068788"	"1.87592"
733010	2366130	"46.500110"	"2.02105"
733010	2366150	"29.836381"	"2.05719"
733010	2366170	"13.267709"	"2.10215"
733010	2366190	"3.206268"	"2.11216"
733010	2366210	"19.869667"	"2.06522"
733010	2366230	"36.502175"	"2.04644"
733010	2366250	"53.198763"	"1.958"
733010	2366270	"69.703410"	"1.88289"
733010	2366290	"86.272037"	"1.71535"
733010	2366310	"102.904640"	"1.50855"
733010	2366330	"119.378383"	"1.26804"
733010	2366350	"135.919540"	"0.825395"
733010	2367770	"149.163048"	"0.614029"
733010	2367790	"129.576809"	"2.00838"
733010	2367810	"109.969081"	"2.54294"
733010	2367830	"90.270344"	"3.12542"
733010	2367850	"70.550135"	"3.52703"
733010	2367870	"50.963890"	"3.76618"
733010	2367890	"31.265208"	"3.90793"
733010	2367910	"11.679253"	"3.92999"
733010	2367930	"7.928787"	"3.93445"
733010	2367950	"27.536582"	"3.90254"
733010	2367970	"47.235213"	"3.81793"
733010	2367990	"66.955448"	"3.60351"
733010	2368010	"86.520179"	"3.21575"
733010	2368030	"106.240342"	"2.68889"
733010	2368050	"125.826567"	"2.07094"
733010	2368070	"145.321769"	"0.94652"
733010	2369450	"141.786855"	"0.563205"
733010	2369470	"132.119821"	"0.842102"
733010	2369490	"122.408811"	"1.08574"
733010	2369510	"112.530513"	"1.28757"
733010	2369530	"102.863487"	"1.4592"
733010	2369550	"93.196463"	"1.57113"
733010	2369570	"79.698297"	"1.61825"
733010	2369590	"66.100503"	"1.71171"
733010	2369610	"52.424757"	"1.78929"
733010	2369630	"38.832417"	"1.79781"
733010	2369650	"25.161772"	"1.79788"
733010	2369670	"11.491482"	"1.84247"
733010	2369690	"2.102466"	"1.80204"
733010	2369710	"15.699011"	"1.76884"
733010	2369730	"29.749824"	"1.75301"
733010	2369750	"45.810916"	"1.6618"
733010	2369770	"61.852092"	"1.57685"
733010	2369790	"78.053201"	"1.47676"
733010	2369810	"94.162059"	"1.34674"
733010	2369830	"110.111001"	"1.17624"
733010	2369850	"126.312093"	"0.934047"
733010	2369870	"142.420970"	"0.491659"
733010	2371590	"131.402608"	"1.09524"
733010	2371610	"112.491986"	"1.48995"
733010	2371630	"93.797025"	"1.63511"
733010	2371650	"75.062547"	"1.84409"
733010	2371670	"56.260174"	"1.95303"
733010	2371690	"37.497319"	"2.02142"
733010	2371710	"18.694962"	"2.05534"
733010	2371730	"0.000000"	"2.07991"
733010	2371750	"18.802374"	"2.04486"
733010	2371770	"37.378402"	"1.96749"
733010	2371790	"55.961615"	"1.84854"
733010	2371810	"74.395520"	"1.73509"
733010	2371830	"92.978732"	"1.57046"
733010	2371850	"111.518623"	"1.23866"
733010	2371870	"129.952534"	"0.93552"
733010	2371890	"148.535721"	"0.312029"
733010	2372030	"141.040991"	"0.0950745"
733010	2372050	"127.679221"	"0.138647"
733010	2372070	"114.155932"	"0.155382"
733010	2372090	"100.717199"	"0.163167"
733010	2372110	"87.278474"	"0.171086"
733010	2372130	"73.762865"	"0.183279"
733010	2372150	"60.478016"	"0.197242"
733010	2372170	"47.039292"	"0.205521"
733010	2372190	"35.406142"	"0.214544"
733010	2372210	"28.616643"	"0.24989"
733010	2372230	"21.893199"	"0.27423"
733010	2372250	"15.284260"	"0.298878"
733010	2372270	"4.093195"	"0.317854"
733010	2372290	"7.842634"	"0.334942"
733010	2372310	"19.778149"	"0.341515"
733010	2372330	"31.553742"	"0.357115"
733010	2372350	"43.581120"	"0.356585"
733010	2372370	"55.563598"	"0.364292"
733010	2372390	"70.254357"	"0.367566"
733010	2372410	"87.006510"	"0.364677"
733010	2372430	"104.980802"	"0.358896"
733010	2372450	"123.593437"	"0.348342"
733010	2372470	"142.485277"	"0.331539"
733030	2360550	"112.081537"	"2.49568"
733030	2360570	"96.705789"	"2.52767"
733030	2360590	"83.214450"	"2.50447"
733030	2360610	"72.855455"	"2.4887"
733030	2360630	"66.957031"	"2.4585"
733030	2360650	"66.799793"	"2.39078"
733030	2360670	"72.374489"	"2.32488"
733030	2360690	"82.601900"	"2.20689"
733030	2360710	"93.951357"	"2.06717"
733030	2360730	"105.525525"	"1.96421"
733030	2360750	"116.781338"	"1.77994"
733030	2360770	"128.261849"	"1.4576"
733030	2360790	"139.770488"	"1.03573"
733030	2363310	"140.402366"	"0.19198"
733030	2363330	"128.239195"	"0.301692"
733030	2363350	"116.236184"	"0.378531"
733030	2363370	"104.142130"	"0.43594"
733030	2363390	"92.070020"	"0.478863"
733030	2363410	"79.997948"	"0.51147"
733030	2363430	"67.903885"	"0.543316"
733030	2363450	"55.900936"	"0.568763"
733030	2363470	"43.748800"	"0.576915"
733030	2363490	"29.758878"	"0.593715"
733030	2363510	"15.607227"	"0.597357"
733030	2363530	"1.455600"	"0.597294"
733030	2363550	"12.615742"	"0.597988"
733030	2363570	"26.766731"	"0.593956"
733030	2363590	"40.837479"	"0.585611"
733030	2363610	"54.989047"	"0.575755"
733030	2363630	"68.978910"	"0.54749"
733030	2363650	"83.211354"	"0.512658"
733030	2363670	"97.282133"	"0.472533"
733030	2363690	"111.638097"	"0.419444"
733030	2363710	"126.198611"	"0.339719"
733030	2363730	"140.680508"	"0.209593"
733030	2366030	"140.643169"	"0.678331"
733030	2366050	"124.010809"	"1.17159"
733030	2366070	"107.347021"	"1.43952"
733030	2366090	"90.873471"	"1.67142"
733030	2366110	"74.209669"	"1.83668"
733030	2366130	"57.545891"	"1.92149"
733030	2366150	"41.040987"	"2.03606"
733030	2366170	"24.472327"	"2.06915"
733030	2366190	"7.903755"	"2.088"
733030	2366210	"8.823894"	"2.11815"
733030	2366230	"25.297557"	"2.04274"
733030	2366250	"41.930187"	"2.03739"
733030	2366270	"58.593703"	"1.91916"
733030	2366290	"75.067420"	"1.84388"
733030	2366310	"91.605176"	"1.64165"
733030	2366330	"108.112577"	"1.44393"
733030	2366350	"124.650624"	"1.16742"
733030	2366370	"141.124336"	"0.638732"
733030	2367770	"145.434386"	"0.829799"
733030	2367790	"125.714165"	"2.21011"
733030	2367810	"106.240412"	"2.69266"
733030	2367830	"86.541685"	"3.18133"
733030	2367850	"66.821464"	"3.56488"
733030	2367870	"47.256879"	"3.78475"
733030	2367890	"27.515047"	"3.91354"
733030	2367910	"7.928787"	"3.96099"
733030	2367930	"11.770033"	"3.93237"
733030	2367950	"31.265202"	"3.84995"
733030	2367970	"50.963875"	"3.71201"
733030	2367990	"70.684095"	"3.52425"
733030	2368010	"90.270297"	"3.2108"
733030	2368030	"109.969010"	"2.69473"
733030	2368050	"129.576711"	"1.8577"
733030	2368070	"149.275411"	"0.656542"
733030	2369390	"149.857101"	"0.279813"
733030	2369410	"141.907462"	"0.578314"
733030	2369430	"134.031734"	"0.841522"
733030	2369450	"124.351016"	"1.03079"
733030	2369470	"114.628230"	"1.2322"
733030	2369490	"104.861461"	"1.41501"
733030	2369510	"95.138694"	"1.52452"
733030	2369530	"85.527431"	"1.56684"
733030	2369550	"75.704898"	"1.62809"
733030	2369570	"65.130761"	"1.74443"
733030	2369590	"51.538389"	"1.79994"
733030	2369610	"37.784399"	"1.76826"
733030	2369630	"24.192037"	"1.85084"
733030	2369650	"10.599689"	"1.8105"
733030	2369670	"2.992819"	"1.78741"
733030	2369690	"16.668604"	"1.79468"
733030	2369710	"30.422543"	"1.73186"
733030	2369730	"44.014889"	"1.67109"
733030	2369750	"57.943201"	"1.59151"
733030	2369770	"73.729271"	"1.49461"
733030	2369790	"89.905747"	"1.36498"
733030	2369810	"105.946916"	"1.19653"
733030	2369830	"122.055784"	"0.97248"
733030	2369850	"138.164669"	"0.635833"
733030	2371590	"138.210238"	"0.832168"
733030	2371610	"119.407848"	"1.32342"
733030	2371630	"100.712923"	"1.54398"
733030	2371650	"81.910539"	"1.75535"
733030	2371670	"63.147730"	"1.84633"
733030	2371690	"44.452777"	"1.94013"
733030	2371710	"25.650405"	"2.00863"
733030	2371730	"7.080937"	"2.02308"
